History Length,Forecast Length,Units,Epochs,Loss
450,50,[180],5,0.016391605382576065
450,50,[180],2,0.0069859511445838395
450,50,[20],2,0.005758113899019275
450,50,[100],7,0.0038636896929058148
450,50,[120],3,0.009708844818506828
450,50,[100],3,0.013557754896067758
450,50,[120],8,0.003631994458807771
450,50,[100],9,0.003502774159015404
450,50,[200],2,0.006102373108293643
450,50,[40],4,0.0060101396311456135
450,50,[60],3,0.007465867233557076
450,50,[120],4,0.00943589772586255
450,50,[180],4,0.0078042496654772975
450,50,[80],3,0.006450275092624253
450,50,[40],5,0.0068584003330961095
450,50,[180],3,0.007211953980746997
450,50,[200],5,0.004684441934507302
450,50,[160],3,0.006914383190340896
450,50,[20],3,0.008099570377956129
450,50,[100],5,0.00898354915884857
450,50,[20],5,0.006131067844820201
450,50,[20],6,0.004061389102599998
450,50,[80],6,0.005359419094777367
450,50,[60],4,0.008217249262927879
450,50,[140],7,0.003868604975570029
450,50,[20],7,0.004542023873030333
450,50,[100],8,0.003366096881959832
450,50,[200],8,0.0033609056431734186
450,50,[20],8,0.0037944094196155445
450,50,[140],8,0.0035467196842986107
450,50,[200],10,0.003583180463733343
450,50,[40],8,0.0035754964078195182
450,50,[180],9,0.0033025045299161612
450,50,[20],9,0.003656977253257092
450,50,[60],6,0.003862808415370363
450,50,[200],9,0.0034362298611444516
450,50,[20],10,0.0034796389711966814
450,50,[140],4,0.004965283685334345
450,50,[20],4,0.005911873035789481
450,50,[100],6,0.008740932824622186
450,50,[100],4,0.011412918190260517
450,50,[80],7,0.003543144076430984
450,50,[120],5,0.004498827617605818
450,50,[40],7,0.003734488008748247
450,50,[60],5,0.007034869051982117
450,50,[140],9,0.003504185695013839
450,50,[80],5,0.005215355752240935
450,50,[180],10,0.0034587677012276256
450,50,[180],6,0.003997961901977486
450,50,[120],6,0.003960894026676043
450,50,[160],10,0.0034360110219552407
450,50,[140],10,0.003477666823634563
450,50,[60],10,0.003529904748825909
450,50,[140],6,0.00374693961421655
450,50,[180],7,0.0036607048359180664
450,50,[120],7,0.003428332127331385
450,50,[160],7,0.0036711403655493606
450,50,[160],6,0.0037869956841616826
450,50,[160],9,0.0034948653335735917
450,50,[40],9,0.003696251015236085
450,50,[100],10,0.0035658618529943735
450,50,[120],10,0.003586928242032884
450,50,[40],6,0.005262623783800213
450,50,[60],7,0.004147617808640957
450,50,[180],8,0.0034065251072159927
450,50,[160],8,0.0034796244909049315
450,50,[80],8,0.003346186270845712
450,50,[120],9,0.0035625445573718327
500,50,[120],1,0.010612024066770137
500,50,[40],4,0.008550216023511444
500,50,[160],5,0.004909138231444528
500,50,[100],6,0.004465681895471117
500,50,[40],7,0.004033205710265511
500,50,[100],8,0.003616984219060687
500,50,[20],9,0.0038120615278084335
500,50,[160],2,0.00658723284986824
500,50,[160],4,0.0102993085427421
500,50,[180],6,0.0036664299697653432
500,50,[60],8,0.0036010271163120313
500,50,[80],8,0.0034822048018452074
500,50,[40],9,0.0035049716770012796
500,50,[60],1,0.007826081322560482
500,50,[100],1,0.01331300192370642
500,50,[160],1,0.011761871914579683
500,50,[40],1,0.007607706863698982
500,50,[180],1,0.014485439477621579
500,50,[20],1,0.008478159788358662
500,50,[80],1,0.005750894659266903
500,50,[120],2,0.006494507582156876
500,50,[200],1,0.013637369072805121
500,50,[140],1,0.011606216163199158
500,50,[60],2,0.005486392166893945
500,50,[20],2,0.005087123617040151
500,50,[160],3,0.007167614780256269
500,50,[180],2,0.007648637998405313
500,50,[120],3,0.010392261908493594
500,50,[140],2,0.007003739341221088
500,50,[100],3,0.009191778699543244
500,50,[20],3,0.006936602938090347
500,50,[100],2,0.005731686919665987
500,50,[200],2,0.006662624672158311
500,50,[80],2,0.006025459816589248
500,50,[40],2,0.004973517785428528
500,50,[200],4,0.005419233186529668
500,50,[200],3,0.013053118152196352
500,50,[140],4,0.004809004592934357
500,50,[80],5,0.005967108362745624
500,50,[120],4,0.012929339278068927
500,50,[140],6,0.004109666608275594
500,50,[200],6,0.0039864755261978585
500,50,[80],6,0.01003531465658765
500,50,[60],3,0.007472608915221494
500,50,[160],8,0.0033786429426704697
500,50,[180],3,0.00690875068598131
500,50,[100],9,0.0034117005491686044
500,50,[140],3,0.0078374609441206
500,50,[80],3,0.009923551499535159
500,50,[200],5,0.005242676023354317
500,50,[100],5,0.010634891570038746
500,50,[40],3,0.006833679370825022
500,50,[120],6,0.005056993255696374
500,50,[120],7,0.00343559592174468
500,50,[180],4,0.005137140747893569
500,50,[160],7,0.0036135138001429845
500,50,[200],8,0.003456455762791238
500,50,[20],4,0.008792575524315432
500,50,[40],8,0.0038034984285085943
500,50,[60],4,0.010736393448645949
500,50,[160],9,0.003491121104689822
500,50,[120],5,0.004338595517364996
500,50,[60],5,0.004302364844370787
500,50,[160],6,0.0035181929247570273
500,50,[100],4,0.004462366514434757
500,50,[140],5,0.013486536462907183
500,50,[80],4,0.00822588767103351
500,50,[20],6,0.0054568540790416314
500,50,[60],7,0.003816958310783508
500,50,[140],7,0.0032770417096230405
500,50,[40],5,0.005747536698609352
500,50,[20],5,0.005649832174948122
500,50,[100],7,0.0035728356499341164
500,50,[140],8,0.00335228904071143
500,50,[180],5,0.004491000506156522
500,50,[180],8,0.003448895865815137
500,50,[20],8,0.0036004420995714606
500,50,[80],7,0.0035509318544390193
500,50,[180],9,0.003438794154312346
500,50,[180],10,0.0035290978242663936
500,50,[120],9,0.0034569274593255943
500,50,[20],10,0.003604901248161119
500,50,[140],9,0.0034002969418293603
500,50,[20],7,0.0038415787565329457
500,50,[100],10,0.0036107125563690215
500,50,[80],10,0.003521861350259464
500,50,[120],8,0.0034579189427090123
500,50,[200],7,0.003471523837917573
500,50,[120],10,0.0036455442585115985
500,50,[60],6,0.0040967561599435836
500,50,[40],6,0.0038726079381303812
500,50,[180],7,0.0035395018392813484
500,50,[80],9,0.003538049819186272
500,50,[160],10,0.0034376021188412464
500,50,[200],9,0.0034449484178481135
500,50,[60],9,0.003541113592632783
500,50,[200],10,0.003524930404630239
500,50,[60],10,0.0034237748882109485
500,50,[140],10,0.00346370924684952
500,50,[40],10,0.0035688898157059308
50,60,[60],1,0.009586351168299433
50,60,[120],9,0.005736268303459626
50,60,[180],10,0.005782035795633302
50,60,[40],6,0.007108235982698047
50,60,[120],10,0.005830546258994315
50,60,[200],6,0.008701505498916786
50,60,[200],8,0.007365822137407916
50,60,[200],4,0.008454437548114391
50,60,[80],4,0.010981728833278375
50,60,[40],7,0.007942125048181566
50,60,[40],9,0.00594130334473651
50,60,[80],9,0.006244314848554387
50,60,[180],9,0.005778835631104235
50,60,[120],1,0.011332384539276973
50,60,[80],1,0.009624322893358944
50,60,[140],1,0.007394037927476056
50,60,[160],1,0.009384151071118238
50,60,[180],1,0.016164431342334442
50,60,[40],1,0.01098546357044958
50,60,[200],1,0.009373195416939067
50,60,[20],1,0.010430864511853374
50,60,[100],1,0.009104735345543792
50,60,[200],2,0.00952377069214827
50,60,[40],2,0.006803256406003588
50,60,[80],2,0.0068390999981205155
50,60,[180],2,0.008018764573786667
50,60,[140],2,0.0073294316513554236
50,60,[160],2,0.007473103190959319
50,60,[160],3,0.011387415024960192
50,60,[120],2,0.006878081135847372
50,60,[20],2,0.006861995323167189
50,60,[60],2,0.0071983193131649175
50,60,[20],3,0.006795545484387619
50,60,[100],2,0.007004438357833546
50,60,[140],3,0.012366728684341908
50,60,[80],3,0.009545723477826866
50,60,[160],4,0.008333543780649658
50,60,[120],5,0.006839465344209066
50,60,[100],6,0.008374684360752364
50,60,[40],4,0.012316105699524182
50,60,[120],4,0.015868354700918335
50,60,[120],6,0.00836421360902824
50,60,[40],3,0.009135880152370468
50,60,[180],3,0.01070424368375833
50,60,[100],4,0.007478242459516792
50,60,[60],6,0.007197452996436683
50,60,[60],3,0.0098904079430107
50,60,[100],3,0.010239829301649137
50,60,[180],6,0.00949548683957873
50,60,[180],5,0.0062904014931784566
50,60,[140],5,0.007865061306135325
50,60,[140],8,0.0058035349776873356
50,60,[20],5,0.007215348647908983
50,60,[180],8,0.00578701231901751
50,60,[40],5,0.006394803405072178
50,60,[40],10,0.0058484991419912825
50,60,[80],6,0.00991658985448137
50,60,[140],7,0.007962373253810318
50,60,[140],4,0.007988915613172755
50,60,[180],4,0.007903995301583958
50,60,[20],6,0.00781455636803421
50,60,[200],3,0.011516851190599812
50,60,[20],7,0.00647003226359981
50,60,[200],5,0.007142045963561101
50,60,[80],10,0.00582481144326797
50,60,[80],7,0.007657546645088869
50,60,[60],8,0.006754349536107619
50,60,[120],3,0.010114031309446037
50,60,[100],8,0.00593134265273158
50,60,[200],9,0.005702340840378349
50,60,[140],10,0.00569023927286879
50,60,[100],9,0.005993757060088089
50,60,[20],10,0.005948935311761954
50,60,[200],10,0.005802491323498779
50,60,[160],9,0.006462156315097382
50,60,[20],4,0.013790123516261818
50,60,[60],7,0.006818413505492016
50,60,[100],7,0.008500330362934258
50,60,[60],4,0.010158732621075693
50,60,[100],5,0.008519612475243696
50,60,[20],9,0.005922733910033518
50,60,[140],9,0.006091315575969625
50,60,[160],8,0.0068020609128882775
50,60,[120],8,0.006335966387383867
50,60,[60],5,0.00672634222126509
50,60,[80],5,0.0068150304450641346
50,60,[160],5,0.007202538014145071
50,60,[160],6,0.008788207184645864
50,60,[80],8,0.006277931277717474
50,60,[40],8,0.006912963686444134
50,60,[140],6,0.008152502849766293
50,60,[20],8,0.007616026222498567
50,60,[160],7,0.006831489474604797
50,60,[200],7,0.007129597910933731
50,60,[180],7,0.007522572283912427
50,60,[120],7,0.007271851431781238
50,60,[60],10,0.005730449809630461
50,60,[160],10,0.00563261725205009
50,60,[60],9,0.0057574039659232515
50,60,[100],10,0.0057579578717335
100,60,[180],5,0.022771576061970673
100,60,[80],6,0.006755382503476595
100,60,[100],8,0.00604512704733989
100,60,[60],1,0.014066071797061467
100,60,[120],1,0.007597120216020148
100,60,[40],4,0.015032183902547
100,60,[140],6,0.009079446168380348
100,60,[80],8,0.008270765281052507
100,60,[160],10,0.005885093763428482
100,60,[40],5,0.007931203696045608
100,60,[160],6,0.012482151020794889
100,60,[120],8,0.007047366710320013
100,60,[120],10,0.005717207495341968
100,60,[40],1,0.00950215514444892
100,60,[180],1,0.01075566619142906
100,60,[100],1,0.010497916729058155
100,60,[160],1,0.007916310199266842
100,60,[80],1,0.009673022359617178
100,60,[200],1,0.011022240145419958
100,60,[20],1,0.009954953312582972
100,60,[140],1,0.011868202347950212
100,60,[180],2,0.00800541645918685
100,60,[120],2,0.007953710376427451
100,60,[160],2,0.008614928247952165
100,60,[20],2,0.005209262703711057
100,60,[100],3,0.011407909580163118
100,60,[100],2,0.007394080082096467
100,60,[80],2,0.007290863174882997
100,60,[60],2,0.006610658414964339
100,60,[80],3,0.009560772874697015
100,60,[160],3,0.011416193888800894
100,60,[80],4,0.014797662552344406
100,60,[40],2,0.0066034086200875254
100,60,[120],3,0.01170643423927499
100,60,[180],3,0.012513413957805085
100,60,[20],4,0.016015912683423398
100,60,[140],4,0.0189819247067276
100,60,[200],3,0.014013552130212669
100,60,[140],2,0.008179567285705909
100,60,[120],4,0.015956390830596936
100,60,[140],3,0.012719121343298586
100,60,[100],4,0.00942250227973
100,60,[200],2,0.0062002478210788
100,60,[140],5,0.007667867156701112
100,60,[60],5,0.02180123407181197
100,60,[20],3,0.007007986232713722
100,60,[40],3,0.0110721202567873
100,60,[200],4,0.015956468568490964
100,60,[40],6,0.0162468242408722
100,60,[40],9,0.006486375282723485
100,60,[80],5,0.024999434412922232
100,60,[20],9,0.006463289632344021
100,60,[60],9,0.005717693348723013
100,60,[60],10,0.005842052403408414
100,60,[100],6,0.01058068162447769
100,60,[40],7,0.006695454982559817
100,60,[80],7,0.007634793116525265
100,60,[60],8,0.008046876035573703
100,60,[200],5,0.016033521112763086
100,60,[100],7,0.007334047445924302
100,60,[20],8,0.006688623612771634
100,60,[180],4,0.016583178425566635
100,60,[180],6,0.008202587321816612
100,60,[160],4,0.019176350798985435
100,60,[120],7,0.0074983046481259035
100,60,[60],4,0.018924995165517246
100,60,[80],9,0.005797351603640464
100,60,[140],8,0.007242560630713857
100,60,[120],9,0.005962897091760466
100,60,[160],8,0.007243907907416305
100,60,[20],5,0.0078800336544191
100,60,[200],10,0.00568177227130078
100,60,[60],6,0.00870907324817632
100,60,[60],3,0.01049222021576748
100,60,[160],5,0.012324203444502446
100,60,[20],6,0.0061394168187919596
100,60,[100],9,0.006404695443919554
100,60,[180],7,0.007187980733271978
100,60,[20],7,0.006123121838637301
100,60,[180],8,0.006162944713312478
100,60,[80],10,0.006353479136023495
100,60,[200],8,0.006983290829994824
100,60,[140],7,0.007722956598152611
100,60,[200],6,0.01033776937806667
100,60,[180],10,0.0058115572270076655
100,60,[160],7,0.008042441351622218
100,60,[200],7,0.0073263470205273806
100,60,[60],7,0.007562018029618593
100,60,[140],10,0.006150276576768023
100,60,[200],9,0.005750626989155198
100,60,[100],5,0.01026191814513672
100,60,[120],5,0.016313431949963243
100,60,[120],6,0.009182278264956906
100,60,[40],8,0.006079846479563208
100,60,[180],9,0.006208279369133296
100,60,[140],9,0.006400160804586084
100,60,[160],9,0.00608817142050875
100,60,[40],10,0.0059496419152164455
100,60,[20],10,0.006639331129333927
100,60,[100],10,0.00617854010703763
150,60,[20],2,0.007781305713064416
150,60,[160],5,0.024574835907205207
150,60,[80],7,0.009496739029634776
150,60,[60],4,0.01377699278412587
150,60,[120],5,0.014233902882458281
150,60,[20],7,0.007682567417638423
150,60,[20],8,0.006726388342113522
150,60,[60],3,0.00900761087829902
150,60,[100],5,0.024967397833273428
150,60,[80],5,0.019448176322108005
150,60,[60],5,0.0206421206402787
150,60,[20],9,0.0058803343800335126
150,60,[200],10,0.005819915683862147
150,60,[200],1,0.010330576352307401
150,60,[100],1,0.011373216528966735
150,60,[160],1,0.010101789518213599
150,60,[60],1,0.011928490346467016
150,60,[20],1,0.011654762338014948
150,60,[180],1,0.011974921052708493
150,60,[120],1,0.010561285479734762
150,60,[140],1,0.010705057263607466
150,60,[40],2,0.005856677093038262
150,60,[80],2,0.008769908404428466
150,60,[80],1,0.010664499891614445
150,60,[40],1,0.010900101778575992
150,60,[160],3,0.014645411786196194
150,60,[180],3,0.015051679116743604
150,60,[120],2,0.008339038209884932
150,60,[120],3,0.010893595783020824
150,60,[100],3,0.008382467301613288
150,60,[40],4,0.013504843791446803
150,60,[200],2,0.0102312071475761
150,60,[120],4,0.015299133647389863
150,60,[100],4,0.018069070916471763
150,60,[140],2,0.0088360266329057
150,60,[140],4,0.012986649593705284
150,60,[100],2,0.00734417539604535
150,60,[180],4,0.01741087268103261
150,60,[200],4,0.016605311076381205
150,60,[60],2,0.0078934380374315
150,60,[160],2,0.010654283634201015
150,60,[200],7,0.011761261142613973
150,60,[120],7,0.008258596086779448
150,60,[180],2,0.00922474403943616
150,60,[40],3,0.011390280497803435
150,60,[20],10,0.00572659477173019
150,60,[140],10,0.00586808723359517
150,60,[100],6,0.010795333967416214
150,60,[140],3,0.012519655469470294
150,60,[100],7,0.007572470060939019
150,60,[20],3,0.011129648881848949
150,60,[160],8,0.0066944747160485865
150,60,[160],4,0.01032682803365622
150,60,[180],7,0.009645541427553892
150,60,[60],8,0.00724705166284492
150,60,[120],8,0.0069309416954383835
150,60,[100],10,0.005737536613218185
150,60,[200],3,0.01237130183176989
150,60,[80],3,0.011384910861628959
150,60,[180],5,0.013842837406802653
150,60,[40],6,0.008012308049573676
150,60,[20],6,0.008910485612866158
150,60,[60],6,0.015254883443406794
150,60,[80],6,0.014199251043416745
150,60,[160],6,0.023395304299601998
150,60,[120],6,0.008853722618196008
150,60,[20],4,0.01379111048668842
150,60,[80],4,0.028660243891442127
150,60,[100],9,0.006304515964173172
150,60,[40],5,0.026596209448803372
150,60,[60],10,0.0059440375839340835
150,60,[160],10,0.0059502940828595734
150,60,[140],5,0.014603897386100418
150,60,[200],5,0.02030557040466301
150,60,[20],5,0.02061747166303843
150,60,[140],6,0.009839135887588822
150,60,[180],6,0.01028157473402135
150,60,[40],7,0.007144112559508637
150,60,[140],7,0.011490681516492192
150,60,[160],7,0.010204701033086478
150,60,[60],7,0.007533598809887215
150,60,[180],8,0.006665497861003469
150,60,[40],8,0.005765589192947221
150,60,[140],8,0.006145889864680908
150,60,[200],6,0.0071476603905851034
150,60,[200],8,0.006707322368327391
150,60,[100],8,0.006150198547754437
150,60,[160],9,0.006037804395948299
150,60,[140],9,0.005852618339491459
150,60,[120],9,0.0066396902592959104
150,60,[40],9,0.006368210675223378
150,60,[180],9,0.006287021679793722
150,60,[120],10,0.005860384900349328
150,60,[180],10,0.005834844934577716
150,60,[80],8,0.006349998201527708
150,60,[60],9,0.0060754120500427725
150,60,[200],9,0.005896857935970288
150,60,[80],9,0.006115620062883611
150,60,[40],10,0.006170236961527106
150,60,[80],10,0.00612480580493544
200,60,[100],2,0.011512603865897383
200,60,[120],3,0.01984105862392366
200,60,[60],2,0.007610270518541731
200,60,[180],3,0.012220220214408325
200,60,[180],7,0.010870824149278082
200,60,[160],7,0.010101530285478697
200,60,[40],8,0.007174265571334656
200,60,[140],2,0.010076825001880953
200,60,[200],6,0.011391138118344656
200,60,[120],6,0.013053426930323155
200,60,[100],8,0.006635286720411221
200,60,[40],9,0.006325020351123679
200,60,[40],10,0.005827361119225483
200,60,[120],1,0.012056036152900088
200,60,[200],1,0.01213743980112082
200,60,[40],1,0.010280421125913064
200,60,[160],1,0.025294963841355756
200,60,[80],1,0.02060380543480919
200,60,[140],1,0.015259671908082613
200,60,[60],1,0.018686678927795096
200,60,[180],1,0.022411904106075027
200,60,[20],1,0.01184698496038446
200,60,[100],1,0.01662896264007744
200,60,[80],2,0.00803052511764187
200,60,[40],2,0.007868944095448081
200,60,[180],2,0.010671718689029079
200,60,[120],2,0.009561594011881669
200,60,[40],3,0.010640854584733088
200,60,[20],3,0.008294923253998264
200,60,[200],2,0.00833455996323526
200,60,[200],3,0.018623410890354082
200,60,[160],2,0.00938883765468281
200,60,[20],2,0.008204379978826226
200,60,[100],4,0.013997176151329971
200,60,[120],4,0.015539707121070714
200,60,[60],4,0.011845681115158185
200,60,[140],4,0.015739383154289775
200,60,[140],5,0.022676319192840032
200,60,[80],4,0.018486563596661627
200,60,[200],4,0.013393586741830405
200,60,[160],5,0.016161422824140206
200,60,[100],3,0.013997971841030746
200,60,[60],3,0.008800870229837866
200,60,[40],5,0.01818227854024121
200,60,[40],6,0.016981901939270405
200,60,[180],6,0.011851899881517957
200,60,[140],6,0.012919436469534496
200,60,[140],7,0.010842381408701769
200,60,[80],3,0.00872890446297717
200,60,[140],3,0.018331216157119794
200,60,[60],9,0.00581335946332823
200,60,[160],3,0.010998712971207027
200,60,[120],7,0.010151256166552955
200,60,[180],8,0.006449298762706586
200,60,[40],4,0.019177171056950295
200,60,[200],5,0.028240916949279753
200,60,[200],8,0.0068959996415359865
200,60,[60],8,0.007290571203858513
200,60,[120],8,0.006080031860523244
200,60,[20],4,0.006796477745716332
200,60,[80],5,0.010931143132941785
200,60,[100],10,0.005993185728742251
200,60,[180],4,0.014105572245069
200,60,[160],6,0.009307813783842265
200,60,[160],4,0.01727804950123586
200,60,[100],6,0.014759625929118511
200,60,[60],5,0.019946536600968835
200,60,[60],6,0.01715539071242206
200,60,[20],6,0.010002467672609594
200,60,[180],5,0.026969223021902522
200,60,[100],5,0.01420277538320978
200,60,[80],7,0.007546174289095381
200,60,[20],5,0.020376376821171854
200,60,[160],8,0.006043251905870927
200,60,[80],6,0.023379105662285234
200,60,[140],8,0.006850757667173685
200,60,[120],5,0.017367049212578145
200,60,[80],9,0.006347727897960805
200,60,[60],10,0.00579176535453777
200,60,[200],10,0.005851538479151559
200,60,[60],7,0.008547528201288863
200,60,[200],7,0.007675759602288139
200,60,[100],7,0.01043692709645263
200,60,[20],8,0.005982922786124133
200,60,[100],9,0.006271020921133759
200,60,[160],9,0.0064204016429126156
200,60,[180],9,0.006337705711295969
200,60,[140],9,0.006367834098239794
200,60,[140],10,0.005881117213300267
200,60,[200],9,0.00616514360759922
200,60,[80],10,0.0058687312567471655
200,60,[180],10,0.005940752009860565
200,60,[40],7,0.011905567751992174
200,60,[20],7,0.006085089363390805
200,60,[80],8,0.006854413916642265
200,60,[120],9,0.006180564118502471
200,60,[20],9,0.006223387821621591
200,60,[20],10,0.0060404962625693216
200,60,[120],10,0.005860991733249083
200,60,[160],10,0.006030164764965531
250,60,[60],2,0.006718127823199385
250,60,[200],6,0.014307278231384233
250,60,[140],8,0.006640042372000074
250,60,[40],6,0.018226692284153634
250,60,[160],9,0.006408840644876722
250,60,[40],10,0.006007354173111098
250,60,[160],10,0.005861120866746484
250,60,[120],3,0.01090179876972225
250,60,[180],4,0.02006056465078255
250,60,[160],5,0.021315768104599352
250,60,[180],7,0.00724580027275206
250,60,[80],7,0.009037770414438024
250,60,[180],8,0.006457090159025972
250,60,[200],1,0.03305382940512705
250,60,[20],1,0.012297966388734783
250,60,[100],1,0.02263304088736662
250,60,[60],1,0.023727444622552087
250,60,[160],1,0.024086255238594225
250,60,[80],1,0.01820927135875258
250,60,[40],1,0.01839325085052631
250,60,[20],2,0.005978990793227207
250,60,[40],2,0.006699905038369808
250,60,[140],1,0.020596213748357496
250,60,[120],1,0.026408361452521328
250,60,[180],1,0.01656893824858181
250,60,[40],3,0.009432601873684488
250,60,[100],3,0.012810611522580572
250,60,[200],2,0.009690434889715679
250,60,[80],4,0.017728815367308352
250,60,[120],4,0.019975400022831435
250,60,[180],2,0.010333850045846056
250,60,[100],2,0.013067034389414216
250,60,[20],5,0.006180684919336147
250,60,[120],6,0.012306606919165634
250,60,[80],2,0.00838286482186901
250,60,[100],7,0.007879502589826297
250,60,[120],2,0.00815501345958515
250,60,[160],2,0.009514006207335958
250,60,[40],9,0.006061857396599303
250,60,[140],10,0.0061430944828999474
250,60,[140],3,0.012201863516802285
250,60,[140],2,0.013483889488449214
250,60,[60],3,0.01418654637998981
250,60,[180],3,0.01741572810404102
250,60,[200],3,0.015073726885729428
250,60,[80],3,0.022686701363039935
250,60,[20],3,0.007402409813365351
250,60,[20],4,0.01569696823681925
250,60,[160],3,0.016930032172111156
250,60,[200],4,0.018595661724467243
250,60,[60],5,0.01637155924386396
250,60,[80],5,0.0218969454895183
250,60,[140],4,0.016111595939578744
250,60,[140],5,0.01833943455087253
250,60,[140],7,0.010011588183581424
250,60,[40],4,0.01412649567013442
250,60,[60],4,0.014531240297283535
250,60,[60],6,0.015253126717877924
250,60,[80],6,0.018940941879305267
250,60,[100],4,0.014958851128577729
250,60,[160],4,0.01674936432737388
250,60,[40],7,0.008876033112384355
250,60,[100],5,0.020299247332940033
250,60,[200],5,0.03528160572867661
250,60,[120],5,0.023459074941321722
250,60,[40],5,0.020075965168586743
250,60,[200],8,0.006670530674170883
250,60,[40],8,0.008202970063495659
250,60,[100],8,0.006983710372832549
250,60,[160],8,0.006993866273350463
250,60,[120],8,0.006662829575573609
250,60,[120],9,0.005961771242784767
250,60,[60],9,0.006346812163286326
250,60,[20],10,0.005964529228754609
250,60,[180],5,0.022490871352307137
250,60,[180],6,0.011356637485113008
250,60,[200],10,0.005984660295741494
250,60,[60],10,0.0060769221033041875
250,60,[120],10,0.006077271971046902
250,60,[160],6,0.01056060243241871
250,60,[20],6,0.01821780418835771
250,60,[140],6,0.01665376539039866
250,60,[100],6,0.012517967999882706
250,60,[120],7,0.00816821934826793
250,60,[200],7,0.008230718826813224
250,60,[160],7,0.007494746592948617
250,60,[60],7,0.007424604692272799
250,60,[200],9,0.006053523793553012
250,60,[140],9,0.006289622764824214
250,60,[20],7,0.006079766239538713
250,60,[100],10,0.006147022027218734
250,60,[80],8,0.007276992622817397
250,60,[20],8,0.012125308079248132
250,60,[60],8,0.006615792433303641
250,60,[180],9,0.006010426173867543
250,60,[20],9,0.005825674684140373
250,60,[100],9,0.006173155455796072
250,60,[180],10,0.005986317456629899
250,60,[80],9,0.006144386230110308
250,60,[80],10,0.005941336049072444
300,60,[20],2,0.005745229820412028
300,60,[40],6,0.016963343788651622
300,60,[100],4,0.019953825515975077
300,60,[100],1,0.027878874768172985
300,60,[120],1,0.02676338898375091
300,60,[60],5,0.01638693227550396
300,60,[100],9,0.006140267426823339
300,60,[40],7,0.019703078725259362
300,60,[140],10,0.005951619024303287
300,60,[80],5,0.008721255551167605
300,60,[20],6,0.02095795979729625
300,60,[200],6,0.024430576007316858
300,60,[40],8,0.007484187390448462
300,60,[160],1,0.03386323498416329
300,60,[80],1,0.03268734973102236
300,60,[60],1,0.024871090264679693
300,60,[140],1,0.02859450197982716
300,60,[40],1,0.021610682257299597
300,60,[180],1,0.03219353085056607
300,60,[20],1,0.010157057549100278
300,60,[100],2,0.008122176819788848
300,60,[160],2,0.012886136387889413
300,60,[120],2,0.009384766601245603
300,60,[80],2,0.007601221478362002
300,60,[200],1,0.028480403765502774
300,60,[180],4,0.018179235410249052
300,60,[200],2,0.010334574165437352
300,60,[180],2,0.00927599606975863
300,60,[40],3,0.00955096871932864
300,60,[40],2,0.008093326571168067
300,60,[200],3,0.01577436067412783
300,60,[60],2,0.008589703123168762
300,60,[140],3,0.022505978144020607
300,60,[140],2,0.010656811382773195
300,60,[20],4,0.01734426443507332
300,60,[160],4,0.01221999559226836
300,60,[80],4,0.01863265799320799
300,60,[60],4,0.013032368498705484
300,60,[120],7,0.007011919374752612
300,60,[140],7,0.007490576310683383
300,60,[160],5,0.02601437162168836
300,60,[20],7,0.009973343252989318
300,60,[200],8,0.00603292789861151
300,60,[180],8,0.007104758065917922
300,60,[180],9,0.006124866369875273
300,60,[140],9,0.00650771437796156
300,60,[180],5,0.007953572414245495
300,60,[120],5,0.011812815105730071
300,60,[120],6,0.011255998714731583
300,60,[100],5,0.012462453166867185
300,60,[100],7,0.010569391656919343
300,60,[20],5,0.014379119610993356
300,60,[120],3,0.019296139507271316
300,60,[100],3,0.020363421578207967
300,60,[60],3,0.015047952437009742
300,60,[140],5,0.01403762659684904
300,60,[100],8,0.006917170144576243
300,60,[160],3,0.028082229622821916
300,60,[80],3,0.014820209839883539
300,60,[20],3,0.010257567555178317
300,60,[180],3,0.016461551645225423
300,60,[160],7,0.007043398179403576
300,60,[40],10,0.0064665740016665064
300,60,[20],8,0.007333394770869827
300,60,[120],4,0.01536051214283441
300,60,[80],8,0.0067491877764866235
300,60,[200],9,0.006252509777207027
300,60,[140],4,0.01973240395951586
300,60,[200],4,0.017489345258404513
300,60,[40],9,0.006140085524814516
300,60,[160],10,0.005980663377531003
300,60,[60],10,0.005995126671720767
300,60,[200],5,0.031698414283355195
300,60,[40],5,0.021540170089473957
300,60,[80],6,0.012465102266200876
300,60,[100],6,0.013693437567395316
300,60,[40],4,0.01829575256288737
300,60,[140],6,0.009364925237395778
300,60,[60],7,0.0069108976811838516
300,60,[180],7,0.007582108806996298
300,60,[140],8,0.005823626060605054
300,60,[160],8,0.006523781782451886
300,60,[60],9,0.006609959245952118
300,60,[80],9,0.0062024292735244155
300,60,[20],9,0.0071211016963042455
300,60,[120],9,0.0062268199561139725
300,60,[160],9,0.006144051207928788
300,60,[100],10,0.005961147869280522
300,60,[200],10,0.00615505857241443
300,60,[120],10,0.006406656266566723
300,60,[160],6,0.016618066474288082
300,60,[180],6,0.012173133719755353
300,60,[60],6,0.00821287852648278
300,60,[80],7,0.00819900533749771
300,60,[200],7,0.007746656375793007
300,60,[120],8,0.008806499245543636
300,60,[60],8,0.007440429558601548
300,60,[180],10,0.00601997193169887
300,60,[80],10,0.005962261169845892
300,60,[20],10,0.0061258636956447775
350,60,[80],3,0.013348222645337861
350,60,[20],6,0.005745701100960488
350,60,[140],6,0.006627560862816417
